Shoulders,Bust,Waist,Hips,WHR,BodyShape
39.10265717569233,39.94059848242769,35.318406701725834,36.94156709873754,0.9560614092879893,Apple
36.65559970728713,39.35218739370788,26.865400873711575,42.45734257066637,0.6327621854570047,Pear
38.49518527391957,35.32908752008862,35.98702087167357,34.487393494701514,1.0434833492766697,Inverted Triangle
43.827129846973776,43.03366959593135,28.986042610051598,42.93538554588077,0.6751084738502487,Hourglass
37.12831498569149,36.70764885300713,34.218576616646104,35.531346690616246,0.9630531855321757,Inverted Triangle
43.93865367873639,37.95809566850136,29.113147864470893,37.66775665711742,0.7728930642056138,Inverted Triangle
41.17186088553268,36.85687383168497,35.90974123110128,35.18621541470784,1.0205627632260503,Inverted Triangle
37.206033178072026,35.871861573483805,25.772674123675444,37.41063081437866,0.6889131127339824,Hourglass
37.47513153500356,38.29839465743489,30.45196132885043,42.601640369584445,0.7148072483751515,Pear
40.10376370347584,41.08335003835161,25.321262357344807,43.80518894488286,0.5780425325685699,Pear
42.956045886408276,37.90371258629538,29.302551257590302,37.82121737652992,0.7747648883394772,Inverted Triangle
37.845491982671305,43.590635749877045,29.19563196940113,44.6080363921002,0.6544926504447411,Pear
41.97942236203094,41.6647632247324,32.797534744830976,41.26272203134937,0.7948466104566014,Inverted Triangle
42.17354133891732,40.589004937098,24.490893516435573,40.19333002637803,0.6093273063058652,Hourglass
39.68059667387256,39.510878140222026,29.48618073235519,36.675354840013036,0.8039780626794533,Inverted Triangle
37.98579184371718,43.30168357299505,34.90610155353997,35.94401008974353,0.9711242976614977,Apple
38.55065126366402,43.44972762678152,29.53365444638603,42.21869758571908,0.6995396858565363,Hourglass
39.53989814412654,36.38624741932934,27.290700137496543,35.4036461651965,0.7708443364888395,Inverted Triangle
38.38377111218728,41.2896328376058,29.712319291621004,44.44444605332144,0.6685271598609682,Pear
44.45236634945084,35.481037100580565,32.72451292735656,34.18019378100515,0.9574115681445448,Inverted Triangle
40.509532752332554,41.759763662971956,34.319293779391764,35.24225110178989,0.9738110565147398,Apple
37.799999510663504,39.89192289270926,27.89065949330023,43.05269925885203,0.647826035845259,Pear
36.135090784092824,41.3043771541123,31.030823695840024,44.024664245758004,0.7048508881888861,Pear
39.30875652130712,39.49957343850624,30.65294557878617,45.70805519623698,0.6706245856924962,Pear
37.0583778268331,39.80051908148188,35.237662235696334,36.6829555625403,0.9606004122437761,Apple
41.8482585011065,37.8333400126372,27.89891573970991,35.20257354801786,0.7925248903082203,Inverted Triangle
37.679821606163735,40.104907852438274,24.97438796999749,42.68158710197618,0.5851325985214164,Pear
39.164366124004594,43.0179190194547,27.738434039440087,45.2976039688663,0.6123598514946864,Pear
44.79886307917388,40.02119749014946,26.877233658857286,34.1823719099653,0.7862893110416858,Inverted Triangle
37.18682139674713,37.46623570757548,28.721044040717768,43.74791487179619,0.6565122960690846,Pear
41.73935966819499,43.64118252583403,32.41346699594424,43.86064883735172,0.7390102028846628,Pear
43.4238749606361,39.37006884681357,25.179937084619194,41.133605424672204,0.612150012736693,Hourglass
42.58624647555813,40.6251900257501,25.214183449262265,40.193991483663325,0.627312255353153,Hourglass
41.68001295322304,42.304719313431974,26.90936522295902,42.087135743126304,0.63937269067672,Hourglass
43.948777911388326,41.03845223928175,30.243485055761973,39.98425859194772,0.7563847904348187,Inverted Triangle
44.86579889100453,36.53745117568308,28.58531031541358,34.61351560644024,0.8258424437561308,Inverted Triangle
43.209689477458774,37.50585295919116,24.17808695047185,35.9586403802749,0.6723860161224208,Hourglass
42.39922721951798,40.859524845736615,33.05427487685896,38.22003251420242,0.864841621068117,Inverted Triangle
38.52276947038978,41.6249080044678,28.77765462586998,42.726292060726756,0.6735350351715141,Pear
38.26235596760462,37.798603084989466,24.296893843921385,37.705010537982645,0.6443942992522329,Hourglass
41.90915388922262,36.16575271602475,24.05002186329091,37.53873650821894,0.6406721189996702,Hourglass
35.81894439051049,37.94047557907677,27.466680823849945,41.67990242514554,0.6589910058733549,Pear
36.829212939536795,41.6639202593484,24.823480642477637,45.15723824004756,0.5497121084004426,Pear
42.06266160130396,37.707092243508185,24.13393061860943,38.68150373255678,0.6239139715320012,Hourglass
35.711943767410176,33.80483024235247,32.376704233766645,34.0014412178677,0.9522156436343275,Apple
43.2181361502671,36.27487774958344,32.93543873705401,34.530846482253935,0.9537976068434975,Inverted Triangle
35.15285844338775,43.063747623888005,27.043623434077418,45.95882957357967,0.5884315089177983,Pear
39.985716373493645,38.88455563416678,27.23619933432322,39.28073974193092,0.6933728721317703,Hourglass
36.87693943007066,38.87982668065577,27.557559568196698,39.47658849672406,0.69807348146316,Pear
40.53713718700765,41.07206589785095,33.50840246638627,45.49413769767279,0.7365433034265503,Pear
42.6706927392631,38.69813729862599,25.881399187292843,38.69515082926866,0.6688538132720337,Hourglass
39.0917229229692,37.04577695272551,25.369901874056133,38.626378368416255,0.6568024998895681,Hourglass
41.73626101625114,42.79176194509647,35.894876137419914,36.65052720356973,0.9793822593068671,Apple
41.91056519903804,43.02535133430955,24.208801920197587,43.593867958391016,0.5553258532439501,Pear
35.39410167571054,41.93385780531465,25.673903291337474,45.274496486161866,0.5670720887903126,Pear
35.908652567002505,42.055741805518785,29.08239051876612,44.47282416868136,0.6539362197565701,Pear
42.68574241782433,42.23458738832241,29.64290510892289,42.56521980074439,0.6964114187049139,Hourglass
35.25556463696011,43.541421235208304,25.66811271588013,42.60957987164362,0.6024023891623039,Hourglass
38.79443134952519,42.418670512980675,35.93953234108482,36.319875608293415,0.9895279578787504,Apple
43.45758612740786,43.72716390918039,24.0935157777513,45.45559698272155,0.5300450852490103,Pear
43.63853986509632,42.138824456907216,33.047252526295466,37.99333381443087,0.8698171286496382,Inverted Triangle
43.44060908135576,41.00230015750065,27.94562902725144,40.2389843638016,0.6944914109808129,Hourglass
37.88613498970211,37.39261030782582,30.513913079986274,35.829468331652926,0.8516429213388378,Inverted Triangle
37.21944767713362,40.39771097537573,33.53405181066871,45.44025792306978,0.7379811062569618,Pear
38.08649897364188,38.583603009373476,25.7617530667084,39.24274191191067,0.656471791001163,Pear
39.52526151027638,39.462137017495,24.219708660246255,40.216240577291195,0.6022370145140403,Hourglass
43.49248377182388,38.44034601137147,34.71656662673427,36.14840889592701,0.9603898950762927,Inverted Triangle
37.08263408145784,43.214028532356764,35.419949322190575,35.07825285276007,1.009740977433077,Apple
39.129173826034645,41.554747011248054,28.276958673683637,45.671597741376154,0.619136620396053,Pear
35.47930129384121,42.57718766524974,29.480550269011626,43.97401298039698,0.6704084587902782,Pear
37.73041298543964,41.058356625708946,33.65639887021487,34.9712484590048,0.9624019831510658,Apple
35.03658864064476,36.12184035111304,27.932822479135016,44.944147941247564,0.6215007683681021,Pear
39.4929106787452,42.66389046084748,25.07154281656734,44.15294580973954,0.5678339770262146,Pear
41.123783545936675,38.45502898375515,27.67146995649921,39.88443132563073,0.6937912623243755,Hourglass
42.36003426616446,43.197407286969955,25.82329925773565,43.07955156415087,0.5994328705878358,Hourglass
36.74894689347103,43.382058904344056,26.9359493519232,44.24062728565386,0.6088509816554492,Pear
38.703876024684625,38.255561941542204,29.87679023249036,35.61376904753073,0.8389112141603517,Inverted Triangle
44.35666577727676,37.096246361915746,31.598951214781415,34.37454592350864,0.9192543600458442,Inverted Triangle
40.099709614859194,37.175188871815585,24.617586140734087,36.57153049705372,0.6731352449883751,Hourglass
38.92450213515846,35.23213124138454,35.46831167409179,34.54341955424603,1.0267747701814331,Inverted Triangle
41.18383073294276,42.153489469200224,27.262954919552065,45.744952860741634,0.5959773311505402,Pear
40.725451708983655,38.906542558581876,31.15625280776214,37.00841669410343,0.8418693797491282,Inverted Triangle
43.21080866759707,43.6453234662,27.33463226968283,44.38591983003117,0.6158401667546028,Pear
37.93052039802271,36.187125367143366,33.42532135505971,35.647961178567215,0.9376502961172479,Inverted Triangle
40.58497801929898,42.312542058966685,31.795803744793837,42.420252453746954,0.7495430108404584,Pear
44.48757806560884,40.8184191378425,25.496144592438338,42.32038422833466,0.6024554137995743,Hourglass
41.224379692567226,42.4771744804259,27.904093133768885,42.00214108380659,0.6643493025294124,Hourglass
38.66179454177151,41.104877327624315,32.90302461560473,34.64850601023534,0.9496231844999324,Apple
37.38684744810455,38.34010853287683,33.93252456765826,35.58266563916492,0.953625141853049,Apple
40.96182971470157,42.04628104958745,33.17358651012143,44.61378532444752,0.743572558770146,Pear
35.32564199001568,40.297473743730166,26.44723809247864,40.684224736956054,0.650061252573284,Pear
43.65596934123408,34.88379956810957,34.59917280640308,34.6940349222656,0.9972657514159116,Inverted Triangle
41.51583447710004,40.13241664056386,25.601622336562208,39.60886392944765,0.6463609353240853,Hourglass
42.374665768044096,37.3694721466006,29.886895411058255,37.04267931587808,0.8068232634092277,Inverted Triangle
35.274293530813374,42.99216214796064,28.058255089711594,45.18590067587555,0.6209515505948896,Pear
35.636987976495334,35.75240105470315,31.118027321809823,45.25365809882435,0.6876356217182416,Pear
41.2508384816788,35.74095343714471,32.475882430085235,34.98549518947679,0.9282670505076511,Inverted Triangle
43.134749365767746,42.19098289144007,27.37992266636887,35.381815967205306,0.7738416448648868,Inverted Triangle
39.83139602092115,41.89472203956101,24.20525433946269,44.40572112582336,0.5450931484904217,Pear
36.242679687498594,36.9733511826868,26.47900088008884,42.95870677212372,0.61638263508601,Pear
39.55117159412711,39.34137293692268,25.902146773164834,34.294127263079396,0.755293947983063,Inverted Triangle
37.263714721404654,40.86958728997253,32.54908690421642,45.69307104098286,0.7123418532105802,Pear
35.978880353125646,42.53773218435049,26.107922884981615,42.96802473988439,0.6076128247232959,Pear
37.67233543556171,38.07938845643933,25.624246910738876,41.10024524410504,0.6234572752194011,Pear
41.039747328782184,42.440499664230344,32.487557002314205,44.27052277591305,0.7338417295580303,Pear
39.702970874899165,43.392562723236026,25.50313402078038,43.69205368350855,0.5837018833107969,Pear
39.39605587941183,43.16417842844811,25.94195171894806,42.640098957519044,0.6083933281860624,Hourglass
42.84792373390373,41.80935506131349,25.949158070601513,43.6851944690674,0.5940034921665642,Hourglass
38.28042041261993,38.85376890215119,31.222584175678236,44.96358893132214,0.6943970647754105,Pear
40.70230520671053,42.42747808835902,29.058243392201717,41.838067722354694,0.6945407609413919,Hourglass
43.09290340576691,36.985817157305384,25.091619557496223,38.219144089295824,0.6565196619493037,Hourglass
38.30402459809298,42.83538963917731,35.59542528523346,34.23440889010467,1.0397558024003795,Apple
39.942304250912805,39.464672042040704,24.150016792879452,38.20197097143715,0.6321667751367053,Hourglass
37.40102669504177,42.845918100706456,35.780744639331594,34.042576844357484,1.0510586435016658,Apple
39.31137785965194,40.11286653257082,31.374426608156234,45.870924261939884,0.6839719738149748,Pear
41.648146037998515,39.1705569151263,31.32810574256107,35.11194239575973,0.8922350518080249,Inverted Triangle
41.00777552157504,39.14680273905177,27.674561746429173,35.00043063931393,0.7906920355243846,Inverted Triangle
43.26279672385556,41.24036331871386,32.285133759669534,36.31614827705417,0.8890021461903885,Inverted Triangle
42.3165039059212,35.296536581565434,32.66181027759589,35.174354836847364,0.9285688516276801,Inverted Triangle
41.76480109468126,41.33908919636637,31.9886519464903,38.11600192134206,0.8392446829156834,Inverted Triangle
43.38718521285294,40.8605371615448,27.10350663086193,39.70299105333594,0.6826565432929675,Hourglass
40.65738745462238,39.02991623880688,24.21011846448678,38.523609630999964,0.6284488576326163,Hourglass
43.22385369205916,40.07254416507226,35.487813590916545,34.35426542004754,1.0329958494821292,Inverted Triangle
41.31425069888503,39.72516737487007,28.513532170074733,34.63957510860301,0.8231490161377057,Inverted Triangle
39.97208516181581,37.88702894896022,32.68289741390227,36.39828397673224,0.8979241283681108,Inverted Triangle
36.73954413527423,37.53088152552325,27.291742781184922,44.448128158123495,0.6140133209680955,Pear
43.7735406224656,37.42116997477857,29.603736226232492,36.679373696644504,0.8070949212783504,Inverted Triangle
42.989852049847414,41.39721926889378,29.058211851275534,37.617809443004695,0.7724589039481968,Inverted Triangle
38.26793339759637,43.87928817358571,28.910785303328574,43.06559687709967,0.6713197401126005,Hourglass
42.14567495579172,38.03003547319888,26.568913956016765,39.87874698556904,0.6662424465249945,Hourglass
41.814940536098874,37.4633931271628,30.805437985279646,37.46218583969168,0.8223075427873426,Inverted Triangle
36.84262031815378,36.95194408171784,27.425122623560114,42.340992732697195,0.6477203497966517,Pear
44.06310734708079,42.37503420857343,34.77281022685402,39.921171322034525,0.87103682270117,Inverted Triangle
35.705300692534074,40.51801000142138,28.102635240318463,45.911490026384485,0.61210462183145,Pear
43.34095916366484,37.955752801950275,29.592193298601114,35.42640773508955,0.8353145348488242,Inverted Triangle
36.25897549312161,41.57310293353823,34.24811911980905,34.06817827447792,1.0052817865364385,Apple
41.64783669333889,41.404801565353395,34.969460339653224,37.16884132958165,0.9408272921282052,Inverted Triangle
40.607721256976035,42.596471951906814,26.97725451793817,42.67386138888585,0.6321728018023753,Pear
42.801329649375106,37.84993639098696,31.233036241764182,35.06673700356251,0.8906741519346709,Inverted Triangle
42.81623418084423,39.0745255099107,26.342939559438122,39.65423602290041,0.6643159016914363,Hourglass
39.09462249463451,40.01522819413535,31.512686829644004,44.522358756223,0.7077946386935171,Pear
35.84421343802848,38.07865713191389,31.292220361694316,41.798206309817886,0.74864983750138,Pear
37.56797192729065,40.552445289112356,27.25574945162535,40.17297537207959,0.6784598153157514,Hourglass
41.14085475282576,34.692437315540666,34.128670025012184,35.46891064977576,0.9622136513298288,Apple
43.811524195925706,39.35768176997046,35.28445014417636,37.45795630272988,0.9419747799109072,Inverted Triangle
39.95270367732417,39.935924131333564,34.595584254343905,39.474007638658016,0.8764142868651489,Inverted Triangle
35.463670500853986,38.06733172468746,25.278326095284022,41.304136674008504,0.6120047077800549,Pear
35.96710225979706,40.181502808349094,26.555938386146867,44.23885310839705,0.6002854170083862,Pear
41.10272041540231,42.936385831712784,24.73193893698196,45.900501399408505,0.5388163131764977,Pear
35.7740556128548,41.38618046647612,24.705981609837256,43.135209276900284,0.5727567345562358,Pear
39.885499538524904,43.01175625314468,32.765479805065645,45.263832397544675,0.7238777202357042,Pear
35.94050401900044,42.40587369689494,27.264801306260313,45.936750533989425,0.5935291675906984,Pear
42.531076119896355,38.99366328854803,31.400042302215212,37.903361394282314,0.8284236845271428,Inverted Triangle
42.8731833384974,34.6274163928708,33.84242959139814,35.54948963017426,0.9519807441250246,Apple
40.74144291725932,39.94363851047051,34.737972134573496,34.741258652126774,0.9999054001587511,Inverted Triangle
42.12226481976991,34.869783400305195,33.11509183878225,34.270593336910615,0.9662830028424442,Inverted Triangle
39.878384711252096,37.66827300351423,24.877874899613023,36.816035828431176,0.675734753615192,Hourglass
35.79085858510843,37.494799111154755,30.948275439494967,43.75484053762703,0.7073108954169529,Pear
36.16805360965851,36.87553737851008,24.082285487532037,41.822193896801565,0.575825494639433,Pear
36.64475546847571,36.8475927538293,29.983790646966913,41.99654885675847,0.7139584433291272,Pear
42.63240001845649,40.58122601041855,30.813837509044255,40.34526461459804,0.7637535111839359,Inverted Triangle
41.58124495209107,41.33340393352472,35.75513640987923,39.74454964133041,0.8996236397832374,Inverted Triangle
41.00424609476894,39.7077955583238,32.269630869089454,39.07940716252846,0.825745148458429,Inverted Triangle
40.81032353733087,40.86404297093816,26.212073815077023,39.6795205375669,0.6605945197916525,Hourglass
43.866752584989385,37.093837995695594,24.300457189713484,37.51265214314517,0.6477936323186363,Hourglass
40.899232724710906,43.17067188409152,31.70580084266589,45.59806811155674,0.6953321084809319,Pear
43.26131799689873,41.52854554144217,35.41261410206165,41.40450728291024,0.8552840361097173,Inverted Triangle
40.033594993505396,42.47240776546151,29.70505946702412,43.26479744328064,0.6865872770112217,Pear
36.46448429472949,39.885833452331866,25.82376457342938,43.22278478529351,0.5974572138678088,Pear
42.14061048736937,36.82887892174952,29.640482848449658,36.02097828167537,0.8228672363273486,Inverted Triangle
44.4074512418524,37.15885132369958,34.347043897327964,36.00191849748466,0.9540337107237128,Inverted Triangle
42.67147171107759,34.07437657792785,24.817253905340138,35.712639208143685,0.6949151464471147,Hourglass
40.63231522480975,34.99667625163414,32.86243710581655,34.75427098558202,0.9455654276117514,Inverted Triangle
37.18904054516551,37.50083560638255,34.25542387192828,35.2274974558509,0.9724058291355814,Apple
39.69556743117607,35.7267444129708,35.86209724468043,34.18484122947995,1.0490643207596373,Inverted Triangle
38.21536526081498,39.13635500170203,28.080272799916436,39.4692713715821,0.7114464448952115,Pear
37.322810774048655,41.439274345189304,24.37243045210894,43.6781592015759,0.5580004033510091,Pear
39.889367914966044,37.30477995283183,24.317586682558805,38.02996928773121,0.6394321935569867,Hourglass
37.76519073292907,42.7140213848777,30.014345105228696,43.664222009805044,0.6873898978089844,Pear
39.29891575772406,42.95955415799487,25.580748613856528,42.23868139720335,0.6056237497875643,Hourglass
44.181403616967124,36.93291985012045,34.619755207111496,35.7317440147226,0.9688795260832236,Inverted Triangle
36.59498845669445,38.02095007482855,28.910628915804622,44.39662667525717,0.6511897655484916,Pear
36.3099159585578,42.701058075231344,27.003254601725878,41.2683759018454,0.6543328641270414,Hourglass
37.2828904317348,41.61472469749019,27.252649307658157,45.44185065480339,0.5997257795392503,Pear
41.85964120026098,37.903749943938614,31.24902682742138,35.33182673126787,0.8844441320597414,Inverted Triangle
36.57537411687933,39.666946043411876,24.587531298685086,42.42761829024498,0.5795171232682247,Pear
42.48465746018168,39.08791963425866,26.364276206438632,34.093983901591706,0.7732823562812733,Inverted Triangle
39.770215147650205,42.1622810472035,33.97089039532044,34.20820688768702,0.993062586029553,Apple
39.95261967987554,42.706552362021355,29.988419426278277,45.82732658270069,0.6543785479644054,Pear
42.87188531475849,41.96372249651756,26.237180284407668,34.0538527245599,0.7704614363791269,Inverted Triangle
40.56247711994163,41.314339884826836,26.444845019312623,39.38870333951388,0.6713814565401989,Hourglass
42.19380388138016,42.317010858614964,32.98122040276459,34.217995322897494,0.9638560088496682,Apple
44.10019342290474,38.64392534761097,30.181093548048054,34.566533422185316,0.8731304692728423,Inverted Triangle
38.68138417264711,42.224947353099466,28.475344851919175,44.38093934209478,0.6416120360235517,Pear
40.240250688973944,42.11001455931905,35.60831731445218,37.47033099114405,0.9503069861557414,Apple
38.21927599236188,43.21968130099387,33.040436560748766,45.44241976574647,0.7270835648953259,Pear
42.6322010926203,35.361935704693,28.837034941782175,34.42679521243777,0.8376334411564363,Inverted Triangle
39.61679457528665,39.61142047612736,28.58996134393309,41.29066136540065,0.6924074451345538,Hourglass
37.99748056122896,41.00547052281888,27.49866225185785,40.19617902780167,0.6841113488134883,Hourglass
39.42018534949976,41.587443135830405,28.63330913078748,42.897618216323295,0.6674801614018748,Pear
44.770440605211995,43.429169988636296,28.794308508217195,44.5582147763081,0.6462177323030303,Hourglass
43.33134323414977,41.147289424094836,34.8162097296411,35.15419443073505,0.9903856508002228,Inverted Triangle
35.242898311025584,42.33885834038817,33.33813289801415,45.05380979790482,0.7399625702589198,Pear
35.12429492054438,38.11836111867464,35.78234437263368,36.78801812875644,0.9726630080315024,Apple
44.792016344368605,41.62053759746378,25.999120313919544,40.32383421761859,0.6447581391592919,Hourglass
44.91146134837223,38.29541931296169,31.1552150006522,34.838210913048975,0.8942828631014093,Inverted Triangle
43.26557849065286,40.63378412050828,34.80394927253266,38.1338065579876,0.912679651311719,Inverted Triangle
41.46642693181406,41.44139992479204,33.58261085261512,35.941984417075524,0.934356057331673,Inverted Triangle
36.29865278794714,42.31252621409586,30.85718585595634,44.040518916574364,0.700654456738098,Pear
35.42997419003889,36.90430763613578,33.104148100627896,34.020674999222294,0.9730597085855778,Apple
43.25651404766006,37.93491857538604,26.862822637746127,35.20436767764769,0.7630536893523624,Inverted Triangle
41.07347591687687,38.367206441219665,28.141209148986484,35.94638537105114,0.7828661730102511,Inverted Triangle
35.16385290456555,34.664689975343954,30.69964510366383,34.32950151802439,0.8942642259907347,Inverted Triangle
36.57213082465244,38.35787380655353,29.224529197176643,41.74642882596771,0.7000486034148622,Pear
35.959003575194096,38.29167709588043,24.032769079665492,43.39330176962304,0.553835917055967,Pear
43.228227779001536,37.98009645192133,26.930421036508456,35.51790357021191,0.7582210189650499,Inverted Triangle
43.23869899656431,42.19732985949531,30.561089921067435,37.095622094215784,0.8238462706852068,Inverted Triangle
41.0552418183664,35.58706943104808,33.51464529717669,35.42712352077606,0.9460165536025582,Inverted Triangle
38.49553303904951,36.70929264827144,32.89165249332499,35.661585506789336,0.9223272612784701,Inverted Triangle
41.2590151674478,39.526255917947715,35.2726214270551,35.172910457591314,1.002834879689129,Inverted Triangle
40.54689629664992,38.98010488320082,31.940543115462493,34.28474333610297,0.931625557243943,Inverted Triangle
40.76820012507077,38.97762457498466,35.03118868887873,36.778548816044214,0.9524896934921147,Inverted Triangle
44.4971801147955,38.86824749926011,25.142595102171615,40.09038774646279,0.627147715835948,Hourglass
41.47017467047161,39.71334441878741,32.215505910234405,34.587725426828406,0.9314144111149338,Inverted Triangle
35.10892647899545,39.38956353765036,25.506791892793544,37.674952004141026,0.6770225451114039,Hourglass
44.31291716460825,42.851303753553275,31.639022252591793,34.79871690837313,0.9092008287517904,Inverted Triangle
44.85897313209847,42.70125766351723,27.816226144527025,34.06769131684132,0.8164987138643032,Inverted Triangle
40.92155729527515,38.244799837888245,27.107129170095668,35.79763024419027,0.7572325035257043,Inverted Triangle
35.279206115714196,39.474845781930114,27.581083863893355,41.81411363948421,0.6596118263248106,Pear
36.11969498996382,38.21569103924165,25.643674570054465,41.8495691758735,0.6127583885579921,Pear
36.3994427155191,35.73169375100398,29.40681154860008,35.479665660015044,0.8288356443488427,Inverted Triangle
36.53396618961904,40.39591484406702,34.9997227382141,34.01497457809534,1.0289504305775055,Apple
38.246534965065806,43.54146846362899,25.395165138253578,43.78855332013231,0.5799498547621086,Pear
35.4702106780572,40.26285991272121,24.611631004364373,40.73400348517724,0.604203586650164,Pear
35.43751027187574,41.44465601706133,35.61684037838343,34.815544447383616,1.0230154646069316,Apple
43.785880895495296,41.40928818186033,28.927441351126518,36.07668051730329,0.8018321235860983,Inverted Triangle
42.41978641738858,40.81904028489144,31.96452547817947,37.74425123023374,0.8468713628255892,Inverted Triangle
37.57691735120414,38.76110863663241,27.212561404861077,41.77696837002806,0.6513771215717059,Pear
40.79330895951261,42.36758969350846,26.332369776516252,43.11203345631649,0.6107893241268165,Pear
36.00626465661057,39.66995058079367,31.32047449338207,44.82604014772335,0.6987116058024767,Pear
44.06214697601648,43.59343390335458,24.818123067736973,42.69970398988025,0.581224709979695,Hourglass
38.13373683024925,40.76759941656534,30.721661014452092,45.78534183986048,0.6709933742966177,Pear
41.74708988246065,40.82257758565194,35.5525904014125,36.601158146625465,0.9713515145883536,Inverted Triangle
40.14050447306956,40.40575015007613,24.58797817090307,44.440519639830086,0.5532783678088666,Pear
38.41062695294227,40.10905931065426,28.85036876392659,44.773795055277255,0.6443583513148311,Pear
44.87761828504825,41.90908389304534,25.382101613869327,43.28063000636395,0.5864540698723,Hourglass
35.51926784715794,43.85883649612324,35.329699629044335,35.30494148965601,1.0007012655550096,Apple
35.48836409139142,36.61946173299565,26.36003666200854,37.07858443908688,0.7109234902242049,Pear
35.84687610660724,37.35227946198539,28.085800525757396,45.699732661701205,0.6145725344536814,Pear
41.86928821132995,36.43795826632855,32.89770721937037,36.29890488221965,0.9063002679038039,Inverted Triangle
44.39516083415077,40.973089745141976,31.76720004601476,36.69965721013634,0.86559936688566,Inverted Triangle
36.6781016599308,40.599650926769726,30.42615383986063,41.20653709615313,0.7383817225131759,Pear
44.72467430335222,38.331500555445466,33.523233231551544,34.92526190065212,0.9598563162364032,Inverted Triangle
35.928865373877166,39.37156763499416,28.62444614416581,43.16839018225681,0.66308810737008,Pear
40.71808937781407,39.41487759607516,26.010576236898462,40.621292550615664,0.6403187738176549,Hourglass
